Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,494.399994,503.899994,492.000000,499.750000,483.138153,1866326
2014-01-02,501.399994,505.100006,483.000000,485.549988,469.410217,952911
2014-01-03,483.000000,491.500000,480.000000,489.500000,473.228943,994043
2014-01-06,491.350006,492.500000,482.600006,490.649994,474.340698,833555
2014-01-07,491.000000,493.500000,484.000000,489.950012,473.664001,708829
2014-01-08,490.549988,493.000000,487.500000,490.500000,474.195679,703600
2014-01-09,488.350006,491.899994,485.549988,490.100006,473.808990,639802
2014-01-10,488.000000,498.000000,488.000000,492.000000,475.645844,610335
2014-01-13,488.700012,499.399994,488.000000,494.049988,477.627655,1093710
2014-01-14,492.000000,496.500000,486.049988,487.399994,471.198730,448596
2014-01-15,486.000000,494.700012,486.000000,493.500000,477.095947,597708
2014-01-16,495.000000,496.850006,490.700012,495.600006,479.126129,738459
2014-01-17,497.450012,500.000000,488.100006,491.549988,475.210754,827389
2014-01-20,491.500000,492.500000,483.750000,490.000000,473.712311,1396371
2014-01-21,478.000000,482.899994,472.299988,479.250000,463.319580,1628124
2014-01-22,478.850006,478.850006,466.850006,472.600006,456.890686,2795089
2014-01-23,473.899994,474.500000,468.149994,473.000000,457.277405,941667
2014-01-24,469.250000,479.549988,465.000000,478.100006,462.207825,1170322
2014-01-27,474.000000,478.899994,470.500000,476.399994,460.564362,941676
2014-01-28,475.250000,480.700012,471.000000,476.799988,460.951050,902422
2014-01-29,478.100006,484.750000,473.750000,482.899994,466.848267,1046075
2014-01-30,478.000000,480.000000,463.950012,477.500000,461.627777,2915597
2014-01-31,474.149994,478.899994,467.049988,471.700012,456.020569,1681719
2014-02-03,468.250000,479.000000,467.549988,469.899994,454.280457,651775
2014-02-04,465.049988,477.399994,464.049988,476.000000,460.177673,969792
2014-02-05,473.200012,485.100006,470.100006,484.450012,468.346771,1254256
2014-02-06,485.549988,488.000000,478.000000,484.049988,467.960022,978103
2014-02-07,487.000000,491.299988,484.049988,490.500000,474.195679,596025
2014-02-10,492.799988,495.000000,485.000000,487.000000,470.812042,2209585
2014-02-11,489.100006,489.250000,480.700012,484.350006,468.250122,1058522
2014-02-12,479.000000,483.000000,474.100006,477.350006,461.482788,856522
2014-02-13,477.350006,479.750000,466.649994,468.799988,453.216980,318431
2014-02-14,469.649994,475.450012,469.250000,472.799988,457.084045,323567
2014-02-17,474.850006,476.200012,470.600006,473.250000,457.519073,274976
